-2.164048924729252699e-01
-2.398690956925457196e-01
-2.848997914630807538e-01
-3.048140696892381873e-01
-2.743356282971975979e-01
-2.419521053916240672e-01
-1.867175486155140673e-01
-7.323515993428517112e-02
2.018748768466315305e-02
2.413434038815349611e-02
8.105987670026853706e-03
2.741961749014567434e-02
1.343004096637711794e-02
-4.342127936657044079e-02
-5.382604413481908989e-02
7.731206494024625911e-03
1.077416837745432954e-01
1.935521373629637276e-01
1.889698229481867331e-01
5.734537403853510323e-02
-1.567914750979398364e-01
-3.664549156746961245e-01
-4.229671026791113064e-01
-2.240101447269869095e-01
7.269101710319168796e-02
1.779777983026416821e-01
8.060382670298930560e-03
-2.299990878244244363e-01
-2.781250451337866081e-01
-1.124372201419017586e-01
8.677538520194037763e-02
1.529708900928963000e-01
3.221769680922297041e-02
-2.214688646083770862e-01
-4.564369248090199838e-01
-5.198327196777988712e-01
-3.758103302845250959e-01
-1.355637721518292704e-01
1.754806539356174380e-02
-3.151469765329881212e-02
-2.391480681340579229e-01
-4.887544659305571582e-01
-6.976658961523666269e-01
-8.196988705327509228e-01
-8.628613836214726884e-01
-8.680379013046475301e-01
-8.327739072740784065e-01
-6.729234458019172083e-01
-2.666975414401724365e-01
3.378442398335869123e-01
8.309320411825693586e-01
9.107348343866612517e-01
6.354506529016318295e-01
3.152828814573900296e-01
7.976516052957428882e-02
-1.318195358774929826e-01
-2.871184292831926999e-01
-2.889683281686448169e-01
-1.630887407986645610e-01
-6.881962407740505050e-02
-1.438708254096567052e-01
-3.647339797658142868e-01
-6.087902515596034236e-01
-7.880529738252395333e-01
-8.232923260997802029e-01
-6.653995184256259465e-01
-4.120973581352100346e-01
-2.004981705870219622e-01
-7.417601420378532040e-02
-7.613899739196818006e-02
-2.450496933864833859e-01
-4.983126436018248118e-01
-6.894240290619660927e-01
-7.554942337372491101e-01
-7.266489197752756812e-01
-6.602265324735068219e-01
-5.934482479795717413e-01
-5.189974212210717308e-01
-4.353560752692401947e-01
-3.562292276733597940e-01
-2.712783257935280079e-01
-2.032812604607079354e-01
-2.186759780935081388e-01
-3.469608134313998948e-01
-5.652988108265145639e-01
-7.517128016288149306e-01
-7.023171798907413832e-01
-4.206217125889878394e-01
-1.520122408539699155e-01
-2.509415096089155812e-03
1.258230865510818197e-01
2.501344626345559097e-01
2.645645658184743176e-01
1.166838821703469337e-01
-1.484966288014969438e-01
-4.104840665507895059e-01
-5.084673909890030652e-01
-3.844734284934594459e-01
-1.356387516049111230e-01
