2018-04-22T19:23:58.3754752+01:00 BallTracking (-0.0762133, 0.07016801) 
2018-04-22T19:23:58.3837952+01:00 BallTracking (-0.0762133, 0.06994166) 
2018-04-22T19:23:58.3921280+01:00 BallTracking (-0.0762133, 0.06971531) 
2018-04-22T19:23:58.4004736+01:00 BallTracking (-0.0762133, 0.06948895) 
2018-04-22T19:23:58.4088064+01:00 BallTracking (-0.0762133, 0.0692626) 
2018-04-22T19:23:58.4171264+01:00 BallTracking (-0.0762133, 0.06903625) 
2018-04-22T19:23:58.4256640+01:00 BallTracking (-0.0762133, 0.06880989) 
2018-04-22T19:23:58.4338048+01:00 BallTracking (-0.0762133, 0.06858353) 
2018-04-22T19:23:58.4421376+01:00 BallTracking (-0.0762133, 0.06835718) 
2018-04-22T19:23:58.4504704+01:00 BallTracking (-0.0762133, 0.06813083) 
2018-04-22T19:23:58.4588160+01:00 BallTracking (-0.0762133, 0.06790447) 
2018-04-22T19:23:58.4671360+01:00 BallTracking (-0.0762133, 0.06767812) 
2018-04-22T19:23:58.4754688+01:00 BallTracking (-0.0762133, 0.06745177) 
2018-04-22T19:23:58.4840064+01:00 BallTracking (-0.0762133, 0.06722541) 
2018-04-22T19:23:58.4921472+01:00 BallTracking (-0.0762133, 0.06699906) 
2018-04-22T19:23:58.5004800+01:00 BallTracking (-0.0762133, 0.06677271) 
2018-04-22T19:23:58.5088000+01:00 BallTracking (-0.0762133, 0.06654635) 
2018-04-22T19:23:58.5171584+01:00 BallTracking (-0.0762133, 0.06632) 
2018-04-22T19:23:58.5254784+01:00 BallTracking (-0.0762133, 0.06609365) 
2018-04-22T19:23:58.5338112+01:00 BallTracking (-0.0762133, 0.06586729) 
2018-04-22T19:23:58.5421568+01:00 BallTracking (-0.0762133, 0.06564094) 
2018-04-22T19:23:58.5504768+01:00 BallTracking (-0.0762133, 0.06541459) 
2018-04-22T19:23:58.5588096+01:00 BallTracking (-0.0762133, 0.06518823) 
2018-04-22T19:23:58.5696128+01:00 BallTracking (-0.0762133, 0.06496188) 
2018-04-22T19:23:58.5779456+01:00 BallTracking (-0.0762133, 0.06473552) 
2018-04-22T19:23:58.5862784+01:00 BallTracking (-0.0762133, 0.06450917) 
2018-04-22T19:23:58.5946112+01:00 BallTracking (-0.0762133, 0.06428282) 
2018-04-22T19:23:58.6029568+01:00 BallTracking (-0.0762133, 0.06405646) 
2018-04-22T19:23:58.6112768+01:00 BallTracking (-0.0762133, 0.06383011) 
2018-04-22T19:23:58.6198272+01:00 BallTracking (-0.0762133, 0.06360376) 
2018-04-22T19:23:58.6279424+01:00 BallTracking (-0.0762133, 0.0633774) 
2018-04-22T19:23:58.6362880+01:00 BallTracking (-0.0762133, 0.06315105) 
2018-04-22T19:23:58.6446208+01:00 BallTracking (-0.0762133, 0.0629247) 
2018-04-22T19:23:58.6529408+01:00 BallTracking (-0.0762133, 0.06269834) 
2018-04-22T19:23:58.6612864+01:00 BallTracking (-0.0762133, 0.06247199) 
2018-04-22T19:23:58.6696320+01:00 BallTracking (-0.0762133, 0.06224563) 
2018-04-22T19:23:58.6779520+01:00 BallTracking (-0.0762133, 0.06201928) 
2018-04-22T19:23:58.6862848+01:00 BallTracking (-0.0762133, 0.06179293) 
2018-04-22T19:23:58.6946304+01:00 BallTracking (-0.0762133, 0.06156657) 
2018-04-22T19:23:58.7029504+01:00 BallTracking (-0.0762133, 0.06134022) 
2018-04-22T19:23:58.7112960+01:00 BallTracking (-0.0762133, 0.06111386) 
2018-04-22T19:23:58.7196160+01:00 BallTracking (-0.0762133, 0.06088751) 
2018-04-22T19:23:58.7279616+01:00 BallTracking (-0.0762133, 0.06066116) 
2018-04-22T19:23:58.7362944+01:00 BallTracking (-0.0762133, 0.0604348) 
2018-04-22T19:23:58.7446272+01:00 BallTracking (-0.0762133, 0.06020845) 
2018-04-22T19:23:58.7530112+01:00 BallTracking (-0.0762133, 0.05998209) 
2018-04-22T19:23:58.7613184+01:00 BallTracking (-0.0762133, 0.05975574) 
2018-04-22T19:23:58.7696384+01:00 BallTracking (-0.0762133, 0.05952939) 
2018-04-22T19:23:58.7779712+01:00 BallTracking (-0.0762133, 0.05930303) 
2018-04-22T19:23:58.7862912+01:00 BallTracking (-0.0762133, 0.05907668) 
2018-04-22T19:23:58.7946240+01:00 BallTracking (-0.0762133, 0.05885033) 
2018-04-22T19:23:58.8029824+01:00 BallTracking (-0.0762133, 0.05862397) 
2018-04-22T19:23:58.8112896+01:00 BallTracking (-0.0762133, 0.05839762) 
2018-04-22T19:23:58.8197888+01:00 BallTracking (-0.0762133, 0.05817127) 
2018-04-22T19:23:58.8279680+01:00 BallTracking (-0.0762133, 0.05794491) 
2018-04-22T19:23:58.8363008+01:00 BallTracking (-0.0762133, 0.05771856) 
2018-04-22T19:23:58.8446336+01:00 BallTracking (-0.0762133, 0.0574922) 
2018-04-22T19:23:58.8529664+01:00 BallTracking (-0.0762133, 0.05726585) 
2018-04-22T19:23:58.8612992+01:00 BallTracking (-0.0762133, 0.0570395) 
2018-04-22T19:23:58.8696448+01:00 BallTracking (-0.0762133, 0.05681314) 
2018-04-22T19:23:58.8779648+01:00 BallTracking (-0.0762133, 0.05658679) 
2018-04-22T19:23:58.8862976+01:00 BallTracking (-0.0762133, 0.05636044) 
2018-04-22T19:23:58.8946432+01:00 BallTracking (-0.0762133, 0.05613408) 
2018-04-22T19:23:58.9029888+01:00 BallTracking (-0.0762133, 0.05590773) 
2018-04-22T19:23:58.9112960+01:00 BallTracking (-0.0762133, 0.05568138) 
2018-04-22T19:23:58.9196416+01:00 BallTracking (-0.0762133, 0.05545502) 
2018-04-22T19:23:58.9279872+01:00 BallTracking (-0.0762133, 0.05522867) 
2018-04-22T19:23:58.9363072+01:00 BallTracking (-0.0762133, 0.05500232) 
2018-04-22T19:23:58.9446656+01:00 BallTracking (-0.0762133, 0.05477596) 
2018-04-22T19:23:58.9529728+01:00 BallTracking (-0.0762133, 0.05454961) 
2018-04-22T19:23:58.9613184+01:00 BallTracking (-0.0762133, 0.05432325) 
2018-04-22T19:23:58.9696384+01:00 BallTracking (-0.0762133, 0.0540969) 
2018-04-22T19:23:58.9779712+01:00 BallTracking (-0.0762133, 0.05387055) 
2018-04-22T19:23:58.9863296+01:00 BallTracking (-0.0762133, 0.05364419) 
2018-04-22T19:23:58.9946496+01:00 BallTracking (-0.0762133, 0.05341784) 
2018-04-22T19:23:59.0031872+01:00 BallTracking (-0.0762133, 0.05319149) 
2018-04-22T19:23:59.0113152+01:00 BallTracking (-0.0762133, 0.05296513) 
2018-04-22T19:23:59.0196480+01:00 BallTracking (-0.0762133, 0.05273878) 
2018-04-22T19:23:59.0279808+01:00 BallTracking (-0.0762133, 0.05251243) 
2018-04-22T19:23:59.0363136+01:00 BallTracking (-0.0762133, 0.05228607) 
2018-04-22T19:23:59.0446464+01:00 BallTracking (-0.0762133, 0.05205972) 
2018-04-22T19:23:59.0529792+01:00 BallTracking (-0.0762133, 0.05183337) 
2018-04-22T19:23:59.0613248+01:00 BallTracking (-0.0762133, 0.05160701) 
2018-04-22T19:23:59.0696448+01:00 BallTracking (-0.0762133, 0.05138066) 
2018-04-22T19:23:59.0779904+01:00 BallTracking (-0.0762133, 0.0511543) 
2018-04-22T19:23:59.0863488+01:00 BallTracking (-0.0762133, 0.05092795) 
2018-04-22T19:23:59.0946816+01:00 BallTracking (-0.0762133, 0.0507016) 
2018-04-22T19:23:59.1030144+01:00 BallTracking (-0.0762133, 0.05047524) 
2018-04-22T19:23:59.1113472+01:00 BallTracking (-0.0762133, 0.05024889) 
2018-04-22T19:23:59.1196800+01:00 BallTracking (-0.0762133, 0.05002254) 
2018-04-22T19:23:59.1280256+01:00 BallTracking (-0.0762133, 0.04979618) 
2018-04-22T19:23:59.1363584+01:00 BallTracking (-0.0762133, 0.04956983) 
2018-04-22T19:23:59.1446784+01:00 BallTracking (-0.0762133, 0.04934347) 
2018-04-22T19:23:59.1530624+01:00 BallTracking (-0.0762133, 0.04911712) 
2018-04-22T19:23:59.1613440+01:00 BallTracking (-0.0762133, 0.04889077) 
2018-04-22T19:23:59.1696896+01:00 BallTracking (-0.0762133, 0.04866441) 
2018-04-22T19:23:59.1780096+01:00 BallTracking (-0.0762133, 0.04843806) 
2018-04-22T19:23:59.1863424+01:00 BallTracking (-0.0762133, 0.0482117) 
2018-04-22T19:23:59.1946752+01:00 BallTracking (-0.0762133, 0.04798535) 
2018-04-22T19:23:59.2030208+01:00 BallTracking (-0.0762133, 0.047759) 
2018-04-22T19:23:59.2113792+01:00 BallTracking (-0.0762133, 0.04753264) 
2018-04-22T19:23:59.2196864+01:00 BallTracking (-0.0762133, 0.04730629) 
2018-04-22T19:23:59.2280320+01:00 BallTracking (-0.0762133, 0.04707994) 
2018-04-22T19:23:59.2373120+01:00 BallTracking (-0.0762133, 0.04685358) 
2018-04-22T19:23:59.2446848+01:00 BallTracking (-0.0762133, 0.04662723) 
2018-04-22T19:23:59.2530176+01:00 BallTracking (-0.0762133, 0.04640087) 
2018-04-22T19:23:59.2613504+01:00 BallTracking (-0.0762133, 0.04617452) 
2018-04-22T19:23:59.2696960+01:00 BallTracking (-0.0762133, 0.04594817) 
2018-04-22T19:23:59.2780160+01:00 BallTracking (-0.0762133, 0.04572181) 
2018-04-22T19:23:59.2863744+01:00 BallTracking (-0.0762133, 0.04549546) 
2018-04-22T19:23:59.2946944+01:00 BallTracking (-0.0762133, 0.04526911) 
2018-04-22T19:23:59.3031040+01:00 BallTracking (-0.0762133, 0.04504275) 
2018-04-22T19:23:59.3113600+01:00 BallTracking (-0.0762133, 0.0448164) 
2018-04-22T19:23:59.3197056+01:00 BallTracking (-0.0762133, 0.04459004) 
2018-04-22T19:23:59.3280384+01:00 BallTracking (-0.0762133, 0.04436369) 
2018-04-22T19:23:59.3363712+01:00 BallTracking (-0.0762133, 0.04413734) 
2018-04-22T19:23:59.3446912+01:00 BallTracking (-0.0762133, 0.04391098) 
2018-04-22T19:23:59.3530240+01:00 BallTracking (-0.0762133, 0.04368463) 
2018-04-22T19:23:59.3613824+01:00 BallTracking (-0.0762133, 0.04345828) 
2018-04-22T19:23:59.3697024+01:00 BallTracking (-0.0762133, 0.04323192) 
2018-04-22T19:23:59.3782016+01:00 BallTracking (-0.0762133, 0.04300557) 
2018-04-22T19:23:59.3863552+01:00 BallTracking (-0.0762133, 0.04277921) 
2018-04-22T19:23:59.3947136+01:00 BallTracking (-0.07615671, 0.04255286) 
2018-04-22T19:23:59.4030336+01:00 BallTracking (-0.07604353, 0.04232651) 
2018-04-22T19:23:59.4113792+01:00 BallTracking (-0.07587377, 0.04210015) 
2018-04-22T19:23:59.4197120+01:00 BallTracking (-0.07564741, 0.0418738) 
2018-04-22T19:23:59.4280448+01:00 BallTracking (-0.07536447, 0.04164745) 
2018-04-22T19:23:59.4365824+01:00 BallTracking (-0.07502494, 0.04142109) 
2018-04-22T19:23:59.4446976+01:00 BallTracking (-0.07462882, 0.04119474) 
2018-04-22T19:23:59.4530432+01:00 BallTracking (-0.07417612, 0.04096838) 
2018-04-22T19:23:59.4613760+01:00 BallTracking (-0.07366682, 0.04074203) 
2018-04-22T19:23:59.4697088+01:00 BallTracking (-0.07310094, 0.04051568) 
2018-04-22T19:23:59.4780544+01:00 BallTracking (-0.07247847, 0.04028932) 
2018-04-22T19:23:59.4863744+01:00 BallTracking (-0.0717994, 0.04006297) 
2018-04-22T19:23:59.4947200+01:00 BallTracking (-0.07106375, 0.03983662) 
2018-04-22T19:23:59.5030528+01:00 BallTracking (-0.07027151, 0.03961026) 
2018-04-22T19:23:59.5113856+01:00 BallTracking (-0.06942269, 0.03938391) 
2018-04-22T19:23:59.5197056+01:00 BallTracking (-0.06851728, 0.03915755) 
2018-04-22T19:23:59.5280384+01:00 BallTracking (-0.06755527, 0.0389312) 
2018-04-22T19:23:59.5363840+01:00 BallTracking (-0.06653668, 0.03870485) 
2018-04-22T19:23:59.5447168+01:00 BallTracking (-0.06551809, 0.03847849) 
2018-04-22T19:23:59.5530880+01:00 BallTracking (-0.0644995, 0.03825214) 
2018-04-22T19:23:59.5614080+01:00 BallTracking (-0.06348091, 0.03802579) 
2018-04-22T19:23:59.5697408+01:00 BallTracking (-0.06246231, 0.03779943) 
2018-04-22T19:23:59.5780736+01:00 BallTracking (-0.06144372, 0.03757308) 
2018-04-22T19:23:59.5864064+01:00 BallTracking (-0.06042513, 0.03734673) 
2018-04-22T19:23:59.5947392+01:00 BallTracking (-0.05940654, 0.03712037) 
2018-04-22T19:23:59.6030720+01:00 BallTracking (-0.05838795, 0.03689402) 
2018-04-22T19:23:59.6114048+01:00 BallTracking (-0.05736936, 0.03666767) 
2018-04-22T19:23:59.6197632+01:00 BallTracking (-0.05635076, 0.03644131) 
2018-04-22T19:23:59.6280704+01:00 BallTracking (-0.05533217, 0.03621496) 
2018-04-22T19:23:59.6364032+01:00 BallTracking (-0.05431358, 0.0359886) 
2018-04-22T19:23:59.6447360+01:00 BallTracking (-0.05329499, 0.03576225) 
2018-04-22T19:23:59.6530816+01:00 BallTracking (-0.0522764, 0.0355359) 
2018-04-22T19:23:59.6614144+01:00 BallTracking (-0.0512578, 0.03530954) 
2018-04-22T19:23:59.6697472+01:00 BallTracking (-0.05023921, 0.03508319) 
2018-04-22T19:23:59.6780800+01:00 BallTracking (-0.04922062, 0.03485684) 
2018-04-22T19:23:59.6865536+01:00 BallTracking (-0.04820203, 0.03463048) 
2018-04-22T19:23:59.6947456+01:00 BallTracking (-0.04718344, 0.03440413) 
2018-04-22T19:23:59.7030912+01:00 BallTracking (-0.04616485, 0.03417778) 
2018-04-22T19:23:59.7114112+01:00 BallTracking (-0.04514625, 0.03395142) 
2018-04-22T19:23:59.7197568+01:00 BallTracking (-0.04412766, 0.03372507) 
2018-04-22T19:23:59.7280768+01:00 BallTracking (-0.04310907, 0.03349872) 
2018-04-22T19:23:59.7364224+01:00 BallTracking (-0.04209048, 0.03327236) 
2018-04-22T19:23:59.7450112+01:00 BallTracking (-0.04107189, 0.03304601) 
2018-04-22T19:23:59.7533312+01:00 BallTracking (-0.0400533, 0.03281965) 
2018-04-22T19:23:59.7617024+01:00 BallTracking (-0.03903471, 0.0325933) 
2018-04-22T19:23:59.7700224+01:00 BallTracking (-0.03801611, 0.03236695) 
2018-04-22T19:23:59.7783424+01:00 BallTracking (-0.03699752, 0.03214059) 
2018-04-22T19:23:59.7866880+01:00 BallTracking (-0.03597893, 0.03191424) 
2018-04-22T19:23:59.7950208+01:00 BallTracking (-0.03496034, 0.03168789) 
2018-04-22T19:23:59.8033536+01:00 BallTracking (-0.03394175, 0.03146153) 
2018-04-22T19:23:59.8119296+01:00 BallTracking (-0.03292315, 0.03123518) 
2018-04-22T19:23:59.8200192+01:00 BallTracking (-0.03190456, 0.03100882) 
2018-04-22T19:23:59.8284032+01:00 BallTracking (-0.03088597, 0.03078247) 
2018-04-22T19:23:59.8366848+01:00 BallTracking (-0.02986738, 0.03055612) 
2018-04-22T19:23:59.8450304+01:00 BallTracking (-0.02884879, 0.03032976) 
2018-04-22T19:23:59.8533632+01:00 BallTracking (-0.0278302, 0.03010341) 
2018-04-22T19:23:59.8617088+01:00 BallTracking (-0.02681161, 0.02987706) 
2018-04-22T19:23:59.8700288+01:00 BallTracking (-0.02579301, 0.0296507) 
2018-04-22T19:23:59.8783744+01:00 BallTracking (-0.02477442, 0.02942435) 
2018-04-22T19:23:59.8867072+01:00 BallTracking (-0.02375583, 0.02919799) 
2018-04-22T19:23:59.8950400+01:00 BallTracking (-0.02273724, 0.02897164) 
2018-04-22T19:23:59.9033600+01:00 BallTracking (-0.02171865, 0.02874529) 
2018-04-22T19:23:59.9117056+01:00 BallTracking (-0.02070006, 0.02851893) 
2018-04-22T19:23:59.9200256+01:00 BallTracking (-0.01968146, 0.02829258) 
2018-04-22T19:23:59.9283840+01:00 BallTracking (-0.01866287, 0.02806623) 
2018-04-22T19:23:59.9367168+01:00 BallTracking (-0.01764428, 0.02783987) 
2018-04-22T19:23:59.9450368+01:00 BallTracking (-0.01662569, 0.02761352) 
2018-04-22T19:23:59.9533824+01:00 BallTracking (-0.0156071, 0.02738716) 
2018-04-22T19:23:59.9617152+01:00 BallTracking (-0.01458851, 0.02716081) 
2018-04-22T19:23:59.9700352+01:00 BallTracking (-0.01356991, 0.02693446) 
2018-04-22T19:23:59.9783680+01:00 BallTracking (-0.01255132, 0.0267081) 
2018-04-22T19:23:59.9867136+01:00 BallTracking (-0.01153273, 0.02648175) 
2018-04-22T19:23:59.9950464+01:00 BallTracking (-0.01051414, 0.0262554) 
2018-04-22T19:24:00.0035968+01:00 BallTracking (-0.009495547, 0.02602904) 
2018-04-22T19:24:00.0117120+01:00 BallTracking (-0.008476956, 0.02580269) 
2018-04-22T19:24:00.0200448+01:00 BallTracking (-0.007458364, 0.02557633) 
2018-04-22T19:24:00.0283776+01:00 BallTracking (-0.006439772, 0.02534998) 
2018-04-22T19:24:00.0367104+01:00 BallTracking (-0.005421181, 0.02512363) 
2018-04-22T19:24:00.0450432+01:00 BallTracking (-0.00440259, 0.02489727) 
2018-04-22T19:24:00.0533760+01:00 BallTracking (-0.003383998, 0.02467092) 
2018-04-22T19:24:00.0617216+01:00 BallTracking (-0.002365406, 0.02444457) 
2018-04-22T19:24:00.0700416+01:00 BallTracking (-0.001346814, 0.02421821) 
2018-04-22T19:24:00.0785920+01:00 BallTracking (-0.0003282228, 0.02399186) 
2018-04-22T19:24:00.0867200+01:00 BallTracking (0.0006903689, 0.0237655) 
2018-04-22T19:24:00.0950656+01:00 BallTracking (0.001708961, 0.02353915) 
2018-04-22T19:24:00.1033856+01:00 BallTracking (0.002727552, 0.0233128) 
2018-04-22T19:24:00.1117184+01:00 BallTracking (0.003746144, 0.02308644) 
2018-04-22T19:24:00.1200512+01:00 BallTracking (0.004764735, 0.02286009) 
2018-04-22T19:24:00.1284224+01:00 BallTracking (0.005783327, 0.02263374) 
2018-04-22T19:24:00.1367296+01:00 BallTracking (0.006801919, 0.02240738) 
2018-04-22T19:24:00.1451648+01:00 BallTracking (0.00782051, 0.02218103) 
2018-04-22T19:24:00.1533824+01:00 BallTracking (0.008839102, 0.02195468) 
2018-04-22T19:24:00.1617408+01:00 BallTracking (0.009857694, 0.02172832) 
2018-04-22T19:24:00.1700608+01:00 BallTracking (0.01087628, 0.02150197) 
2018-04-22T19:24:00.1783936+01:00 BallTracking (0.01189488, 0.02127561) 
2018-04-22T19:24:00.1867264+01:00 BallTracking (0.01291347, 0.02104926) 
2018-04-22T19:24:00.1950848+01:00 BallTracking (0.01393206, 0.02082291) 
2018-04-22T19:24:00.2035328+01:00 BallTracking (0.01495065, 0.02059655) 
2018-04-22T19:24:00.2118528+01:00 BallTracking (0.01596924, 0.0203702) 
2018-04-22T19:24:00.2201856+01:00 BallTracking (0.01698783, 0.02014385) 
2018-04-22T19:24:00.2285184+01:00 BallTracking (0.01800643, 0.01991749) 
2018-04-22T19:24:00.2368512+01:00 BallTracking (0.01902502, 0.01969114) 
2018-04-22T19:24:00.2451840+01:00 BallTracking (0.02004361, 0.01946479) 
2018-04-22T19:24:00.2535424+01:00 BallTracking (0.0210622, 0.01923843) 
2018-04-22T19:24:00.2618496+01:00 BallTracking (0.02208079, 0.01901208) 
2018-04-22T19:24:00.2701952+01:00 BallTracking (0.02309939, 0.01878572) 
2018-04-22T19:24:00.2785408+01:00 BallTracking (0.02411798, 0.01855937) 
2018-04-22T19:24:00.2870656+01:00 BallTracking (0.02513657, 0.01833302) 
2018-04-22T19:24:00.2951936+01:00 BallTracking (0.02615516, 0.01810666) 
2018-04-22T19:24:00.3035264+01:00 BallTracking (0.02717375, 0.01788031) 
2018-04-22T19:24:00.3118592+01:00 BallTracking (0.02819234, 0.01765396) 
2018-04-22T19:24:00.3202048+01:00 BallTracking (0.02921093, 0.0174276) 
2018-04-22T19:24:00.3286656+01:00 BallTracking (0.03022953, 0.01720125) 
2018-04-22T19:24:00.3368704+01:00 BallTracking (0.03124812, 0.01697489) 
2018-04-22T19:24:00.3452032+01:00 BallTracking (0.03226671, 0.01674854) 
2018-04-22T19:24:00.3535360+01:00 BallTracking (0.0332853, 0.01652219) 
2018-04-22T19:24:00.3618688+01:00 BallTracking (0.03430389, 0.01629583) 
2018-04-22T19:24:00.3701888+01:00 BallTracking (0.03532248, 0.01606948) 
2018-04-22T19:24:00.3785600+01:00 BallTracking (0.03634107, 0.01584313) 
2018-04-22T19:24:00.3869568+01:00 BallTracking (0.03735967, 0.01561677) 
2018-04-22T19:24:00.3952896+01:00 BallTracking (0.03837826, 0.01539042) 
2018-04-22T19:24:00.4036352+01:00 BallTracking (0.03939685, 0.01516406) 
2018-04-22T19:24:00.4119680+01:00 BallTracking (0.04041544, 0.01493771) 
2018-04-22T19:24:00.4204672+01:00 BallTracking (0.04143403, 0.01471136) 
2018-04-22T19:24:00.4286208+01:00 BallTracking (0.04245263, 0.014485) 
2018-04-22T19:24:00.4369536+01:00 BallTracking (0.04347122, 0.01425865) 
2018-04-22T19:24:00.4452864+01:00 BallTracking (0.04443322, 0.0140323) 
2018-04-22T19:24:00.4536192+01:00 BallTracking (0.04533863, 0.01380594) 
2018-04-22T19:24:00.4619648+01:00 BallTracking (0.04618746, 0.01357959) 
2018-04-22T19:24:00.4702976+01:00 BallTracking (0.0469797, 0.01335324) 
2018-04-22T19:24:00.4786304+01:00 BallTracking (0.04771535, 0.01312688) 
2018-04-22T19:24:00.4869632+01:00 BallTracking (0.04839441, 0.01290053) 
2018-04-22T19:24:00.4952960+01:00 BallTracking (0.04901688, 0.01267417) 
2018-04-22T19:24:00.5036160+01:00 BallTracking (0.04958277, 0.01244782) 
2018-04-22T19:24:00.5119744+01:00 BallTracking (0.05009206, 0.01222147) 
2018-04-22T19:24:00.5202944+01:00 BallTracking (0.05054477, 0.01199511) 
2018-04-22T19:24:00.5286272+01:00 BallTracking (0.05094089, 0.01176876) 
2018-04-22T19:24:00.5369856+01:00 BallTracking (0.05128042, 0.01154241) 
2018-04-22T19:24:00.5453056+01:00 BallTracking (0.05156336, 0.01131605) 
2018-04-22T19:24:00.5537152+01:00 BallTracking (0.05178972, 0.0110897) 
2018-04-22T19:24:00.5619584+01:00 BallTracking (0.05201607, 0.01086334) 
2018-04-22T19:24:00.5703040+01:00 BallTracking (0.05224242, 0.01063699) 
2018-04-22T19:24:00.5786368+01:00 BallTracking (0.05246878, 0.01041064) 
2018-04-22T19:24:00.5869568+01:00 BallTracking (0.05269513, 0.01018428) 
2018-04-22T19:24:00.5952896+01:00 BallTracking (0.05292149, 0.009957929) 
2018-04-22T19:24:00.6036352+01:00 BallTracking (0.05314784, 0.009731576) 
2018-04-22T19:24:00.6119808+01:00 BallTracking (0.05337419, 0.009505222) 
2018-04-22T19:24:00.6203008+01:00 BallTracking (0.05360055, 0.009278868) 
2018-04-22T19:24:00.6288128+01:00 BallTracking (0.0538269, 0.009052515) 
2018-04-22T19:24:00.6370048+01:00 BallTracking (0.05405325, 0.008826161) 
2018-04-22T19:24:00.6453376+01:00 BallTracking (0.05427961, 0.008599808) 
2018-04-22T19:24:00.6536960+01:00 BallTracking (0.05450596, 0.008373453) 
2018-04-22T19:24:00.6620160+01:00 BallTracking (0.05473232, 0.0081471) 
2018-04-22T19:24:00.6703616+01:00 BallTracking (0.05495867, 0.007920746) 
2018-04-22T19:24:00.6786688+01:00 BallTracking (0.05518502, 0.007694392) 
2018-04-22T19:24:00.6871808+01:00 BallTracking (0.05541138, 0.007468039) 
2018-04-22T19:24:00.6953344+01:00 BallTracking (0.05563773, 0.007241685) 
2018-04-22T19:24:00.7036800+01:00 BallTracking (0.05586408, 0.007015331) 
2018-04-22T19:24:00.7120128+01:00 BallTracking (0.05609044, 0.006788977) 
2018-04-22T19:24:00.7203456+01:00 BallTracking (0.05631679, 0.006562624) 
2018-04-22T19:24:00.7286912+01:00 BallTracking (0.05654315, 0.00633627) 
2018-04-22T19:24:00.7370112+01:00 BallTracking (0.0567695, 0.006109917) 
2018-04-22T19:24:00.7453440+01:00 BallTracking (0.05699585, 0.005883563) 
2018-04-22T19:24:00.7540480+01:00 BallTracking (0.05722221, 0.005657209) 
2018-04-22T19:24:00.7619968+01:00 BallTracking (0.05744856, 0.005430855) 
2018-04-22T19:24:00.7703424+01:00 BallTracking (0.05767491, 0.005204502) 
2018-04-22T19:24:00.7786880+01:00 BallTracking (0.05790127, 0.004978148) 
2018-04-22T19:24:00.7870336+01:00 BallTracking (0.05812762, 0.004751795) 
2018-04-22T19:24:00.7953664+01:00 BallTracking (0.05835397, 0.004525441) 
2018-04-22T19:24:00.8036736+01:00 BallTracking (0.05858033, 0.004299087) 
2018-04-22T19:24:00.8120192+01:00 BallTracking (0.05880668, 0.004072733) 
2018-04-22T19:24:00.8205184+01:00 BallTracking (0.05903303, 0.003846379) 
2018-04-22T19:24:00.8286976+01:00 BallTracking (0.05925939, 0.003620026) 
2018-04-22T19:24:00.8370176+01:00 BallTracking (0.05948574, 0.003393672) 
2018-04-22T19:24:00.8453504+01:00 BallTracking (0.0597121, 0.003167318) 
2018-04-22T19:24:00.8536832+01:00 BallTracking (0.05993845, 0.002940965) 
2018-04-22T19:24:00.8620160+01:00 BallTracking (0.0601648, 0.002714611) 
2018-04-22T19:24:00.8703744+01:00 BallTracking (0.06039116, 0.002488257) 
2018-04-22T19:24:00.8787072+01:00 BallTracking (0.06061751, 0.002261904) 
2018-04-22T19:24:00.8870912+01:00 BallTracking (0.06084386, 0.00203555) 
2018-04-22T19:24:00.8954112+01:00 BallTracking (0.06107022, 0.001809196) 
2018-04-22T19:24:00.9037312+01:00 BallTracking (0.06129657, 0.001582843) 
2018-04-22T19:24:00.9120768+01:00 BallTracking (0.06152292, 0.001356489) 
2018-04-22T19:24:00.9203968+01:00 BallTracking (0.06174928, 0.001130135) 
2018-04-22T19:24:00.9287552+01:00 BallTracking (0.06197563, 0.0009037815) 
2018-04-22T19:24:00.9370880+01:00 BallTracking (0.06220198, 0.0006774278) 
2018-04-22T19:24:00.9454080+01:00 BallTracking (0.06242834, 0.0004510741) 
2018-04-22T19:24:00.9537792+01:00 BallTracking (0.0626547, 0.0002247204) 
2018-04-22T19:24:00.9620864+01:00 BallTracking (0.06288105, -1.633304E-06) 
2018-04-22T19:24:00.9703936+01:00 BallTracking (0.0631074, -0.000227987) 
2018-04-22T19:24:00.9787392+01:00 BallTracking (0.06333376, -0.0004543407) 
2018-04-22T19:24:00.9870592+01:00 BallTracking (0.06356011, -0.0006806944) 
2018-04-22T19:24:00.9954048+01:00 BallTracking (0.06378646, -0.0009070481) 
2018-04-22T19:24:01.0037760+01:00 BallTracking (0.06401282, -0.001133402) 
2018-04-22T19:24:01.0120832+01:00 BallTracking (0.06423917, -0.001359756) 
2018-04-22T19:24:01.0205312+01:00 BallTracking (0.06446552, -0.001586109) 
2018-04-22T19:24:01.0288384+01:00 BallTracking (0.06469188, -0.001812463) 
2018-04-22T19:24:01.0371712+01:00 BallTracking (0.06491823, -0.002038817) 
2018-04-22T19:24:01.0455168+01:00 BallTracking (0.06514458, -0.00226517) 
2018-04-22T19:24:01.0538496+01:00 BallTracking (0.06537094, -0.002491524) 
2018-04-22T19:24:01.0621824+01:00 BallTracking (0.06559729, -0.002717878) 
2018-04-22T19:24:01.0705024+01:00 BallTracking (0.06582364, -0.002944231) 
2018-04-22T19:24:01.0788352+01:00 BallTracking (0.06605, -0.003170585) 
2018-04-22T19:24:01.0871680+01:00 BallTracking (0.06627635, -0.003396939) 
2018-04-22T19:24:01.0955264+01:00 BallTracking (0.06650271, -0.003623293) 
2018-04-22T19:24:01.1038464+01:00 BallTracking (0.06672906, -0.003849646) 
